movieId,theatreId,totalSeats,availableSeats,screenName,language,startTime,endTime,format,availability
183788,925,187,30,SCREEN 5,,2025-08-16T08:25:00,2025-08-16T08:25:00,2D,30
183788,925,187,63,SCREEN 5,,2025-08-16T14:10:00,2025-08-16T14:10:00,2D,63
183788,128,138,128,AUDI 6,,2025-08-17T16:45:00,2025-08-17T16:45:00,2D,128
183788,128,138,117,AUDI 6,,2025-08-17T13:55:00,2025-08-17T13:55:00,2D,117
183788,128,138,115,AUDI 6,,2025-08-17T04:45:00,2025-08-17T04:45:00,2D,115
183788,128,138,111,AUDI 6,,2025-08-17T07:40:00,2025-08-17T07:40:00,2D,111
183788,56450,184,161,SCREEN 03,,2025-08-17T13:45:00,2025-08-17T13:45:00,2D,161
183788,56450,184,89,SCREEN 03,,2025-08-17T07:30:00,2025-08-17T07:30:00,2D,89
183788,56450,184,133,SCREEN 03,,2025-08-17T04:35:00,2025-08-17T04:35:00,2D,133
183788,115,172,27,AUDI 05,,2025-08-17T04:55:00,2025-08-17T04:55:00,3D,27
183788,115,172,158,AUDI 05,,2025-08-17T17:00:00,2025-08-17T17:00:00,3D,158
183788,115,172,27,AUDI 05,,2025-08-17T11:00:00,2025-08-17T11:00:00,3D,27
183788,115,172,156,AUDI 05,,2025-08-17T01:55:00,2025-08-17T01:55:00,3D,156
183788,56451,94,66,SCREEN 01,,2025-08-17T07:05:00,2025-08-17T07:05:00,3D,66
183788,56451,94,59,SCREEN 01,,2025-08-17T13:15:00,2025-08-17T13:15:00,3D,59
183788,7508,108,94,JUNIOR,,2025-08-17T01:45:00,2025-08-17T01:45:00,2D,94
183788,7508,108,6,JUNIOR,,2025-08-17T07:50:00,2025-08-17T07:50:00,2D,6
183788,7508,108,11,JUNIOR,,2025-08-17T04:45:00,2025-08-17T04:45:00,2D,11
183788,7508,108,13,JUNIOR,,2025-08-17T13:35:00,2025-08-17T13:35:00,2D,13
183788,7508,108,74,JUNIOR,,2025-08-17T16:35:00,2025-08-17T16:35:00,2D,74
183788,9637,159,145,AUDI 2,,2025-08-17T03:00:00,2025-08-17T03:00:00,2D,145
183788,9637,200,85,AUDI 3,,2025-08-17T13:50:00,2025-08-17T13:50:00,3D,85
183788,9637,200,46,AUDI 3,,2025-08-17T07:45:00,2025-08-17T07:45:00,3D,46
183788,1036213,15,7,Screen 1,,2025-08-17T08:30:00,2025-08-17T08:55:00,2D,7
183788,10940,89,71,Screen5,,2025-08-17T16:20:00,2025-08-17T15:50:00,3D,71
183788,925,187,89,SCREEN 5,,2025-08-17T08:30:00,2025-08-17T08:30:00,2D,89
183788,925,187,166,SCREEN 5,,2025-08-17T14:10:00,2025-08-17T14:10:00,2D,166
183788,128,138,128,AUDI 6,,2025-08-18T04:40:00,2025-08-18T04:40:00,2D,128
183788,128,138,128,AUDI 6,,2025-08-18T07:35:00,2025-08-18T07:35:00,2D,128
183788,128,138,128,AUDI 6,,2025-08-18T13:50:00,2025-08-18T13:50:00,2D,128
183788,128,138,128,AUDI 6,,2025-08-18T16:40:00,2025-08-18T16:40:00,2D,128
183788,128,138,128,AUDI 6,,2025-08-20T04:40:00,2025-08-20T04:40:00,2D,128
183788,128,138,124,AUDI 6,,2025-08-20T13:50:00,2025-08-20T13:50:00,2D,124
183788,128,138,128,AUDI 6,,2025-08-20T16:40:00,2025-08-20T16:40:00,2D,128
183788,128,138,128,AUDI 6,,2025-08-20T07:35:00,2025-08-20T07:35:00,2D,128
183788,52080,179,5,SCREEN 1,,2025-08-15T16:30:00,2025-08-15T17:15:00,2D,5
183788,52080,179,57,SCREEN 1,,2025-08-16T10:25:00,2025-08-16T11:10:00,2D,57
183788,52080,179,168,SCREEN 1,,2025-08-16T16:30:00,2025-08-16T17:15:00,2D,168
183788,52080,179,63,SCREEN 1,,2025-08-16T01:30:00,2025-08-16T02:15:00,2D,63
183788,52080,179,132,SCREEN 1,,2025-08-16T04:20:00,2025-08-16T05:05:00,2D,132
183788,1039871,581,49,Sri Vajreshwari,,2025-08-16T11:00:00,2025-08-16T11:45:00,3D,49
183788,1039754,201,48,AUDI 2,,2025-08-16T08:10:00,2025-08-16T08:35:00,2D,48
183788,1039754,150,49,AUDI 1,,2025-08-16T14:30:00,2025-08-16T14:55:00,2D,49
183788,1049238,505,101,Vaibhav Cinemas,,2025-08-16T11:00:00,2025-08-16T11:00:00,3D,101
183788,1039879,635,89,Kamkaya,,2025-08-16T03:15:00,2025-08-16T04:00:00,3D,89
183788,1039879,635,81,Kamkaya,,2025-08-16T11:30:00,2025-08-16T12:15:00,3D,81
183788,1049257,964,102,Vaibhav,,2025-08-16T11:15:00,2025-08-16T11:15:00,3D,102
183788,11981,578,102,Sri Lakshmi Cinemas,,2025-08-16T10:45:00,2025-08-16T10:45:00,2D,102
183788,9710,120,18,AUDI-2,,2025-08-16T07:45:00,2025-08-16T07:15:00,2D,18
183788,1041377,715,80,Roopa,,2025-08-16T11:00:00,2025-08-16T11:45:00,3D,80
183788,52080,179,161,SCREEN 1,,2025-08-17T04:20:00,2025-08-17T05:05:00,2D,161
183788,52080,179,136,SCREEN 1,,2025-08-17T10:25:00,2025-08-17T11:10:00,2D,136
183788,52080,179,179,SCREEN 1,,2025-08-17T16:30:00,2025-08-17T17:15:00,2D,179
183788,1039871,581,53,Sri Vajreshwari,,2025-08-17T11:00:00,2025-08-17T11:45:00,3D,53
183788,1039754,201,135,AUDI 2,,2025-08-17T08:10:00,2025-08-17T08:35:00,2D,135
183788,1039754,150,131,AUDI 1,,2025-08-17T14:30:00,2025-08-17T14:55:00,2D,131
183788,1049238,505,101,Vaibhav Cinemas,,2025-08-17T11:00:00,2025-08-17T11:00:00,3D,101
183788,1039879,635,106,Kamkaya,,2025-08-17T03:15:00,2025-08-17T04:00:00,3D,106
183788,1039879,635,83,Kamkaya,,2025-08-17T11:30:00,2025-08-17T12:15:00,3D,83
183788,1049257,964,122,Vaibhav,,2025-08-17T11:15:00,2025-08-17T11:15:00,3D,122
183788,11981,578,103,Sri Lakshmi Cinemas,,2025-08-17T10:45:00,2025-08-17T10:45:00,2D,103
183788,9710,120,20,AUDI-2,,2025-08-17T07:45:00,2025-08-17T07:15:00,2D,20
183788,1041377,715,80,Roopa,,2025-08-17T11:00:00,2025-08-17T11:45:00,3D,80
183788,11981,578,106,Sri Lakshmi Cinemas,,2025-08-18T10:45:00,2025-08-18T10:45:00,2D,106
183788,11981,578,106,Sri Lakshmi Cinemas,,2025-08-19T10:45:00,2025-08-19T10:45:00,2D,106
183788,11981,578,106,Sri Lakshmi Cinemas,,2025-08-20T10:45:00,2025-08-20T10:45:00,2D,106
183788,11981,578,106,Sri Lakshmi Cinemas,,2025-08-21T10:45:00,2025-08-21T10:45:00,2D,106
183788,10940,89,5,Screen5,,2025-08-16T10:45:00,2025-08-16T10:15:00,3D,5
183788,10940,89,16,Screen5,,2025-08-16T05:15:00,2025-08-16T04:45:00,3D,16
183788,9710,120,10,AUDI-2,,2025-08-16T13:45:00,2025-08-16T13:15:00,2D,10
183788,10940,89,22,Screen5,,2025-08-17T10:45:00,2025-08-17T10:15:00,3D,22
183788,10940,89,27,Screen5,,2025-08-17T05:15:00,2025-08-17T04:45:00,3D,27
183788,9710,120,16,AUDI-2,,2025-08-17T13:45:00,2025-08-17T13:15:00,2D,16
201522,115,99,6,AUDI 02,,2025-08-15T17:00:00,2025-08-15T17:00:00,2D,6
201522,9717,208,36,Sapna,,2025-08-15T17:00:00,2025-08-15T17:00:00,2D,36
201522,1036213,16,1,Screen 3,,2025-08-15T16:30:00,2025-08-15T16:55:00,2D,1
201522,128,162,148,AUDI 2,,2025-08-16T16:40:00,2025-08-16T16:40:00,2D,148
201522,128,136,76,AUDI 7,,2025-08-16T09:10:00,2025-08-16T09:10:00,2D,76
201522,128,136,118,AUDI 7,,2025-08-16T12:45:00,2025-08-16T12:45:00,2D,118
201522,115,99,31,AUDI 02,,2025-08-16T17:00:00,2025-08-16T17:00:00,2D,31
201522,7508,138,24,AUDI10,,2025-08-16T13:10:00,2025-08-16T13:10:00,2D,24
201522,9717,208,36,Sapna,,2025-08-16T08:00:00,2025-08-16T08:00:00,2D,36
201522,9717,208,39,Sapna,,2025-08-16T17:00:00,2025-08-16T17:00:00,2D,39
201522,9717,208,40,Sapna,,2025-08-16T05:00:00,2025-08-16T05:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-16T11:00:00,2025-08-16T11:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-16T14:00:00,2025-08-16T14:00:00,2D,40
201522,1036213,29,29,Screen 4,,2025-08-16T04:30:00,2025-08-16T04:55:00,2D,29
201522,1036213,29,29,Screen 4,,2025-08-16T11:00:00,2025-08-16T11:25:00,2D,29
201522,1036213,16,16,Screen 3,,2025-08-16T16:30:00,2025-08-16T16:55:00,2D,16
201522,128,162,153,AUDI 2,,2025-08-17T16:40:00,2025-08-17T16:40:00,2D,153
201522,128,136,127,AUDI 7,,2025-08-17T12:45:00,2025-08-17T12:45:00,2D,127
201522,128,136,93,AUDI 7,,2025-08-17T09:10:00,2025-08-17T09:10:00,2D,93
201522,115,99,87,AUDI 02,,2025-08-17T17:00:00,2025-08-17T17:00:00,2D,87
201522,7508,138,45,AUDI10,,2025-08-17T13:10:00,2025-08-17T13:10:00,2D,45
201522,9717,208,40,Sapna,,2025-08-17T05:00:00,2025-08-17T05:00:00,2D,40
201522,9717,208,36,Sapna,,2025-08-17T14:00:00,2025-08-17T14:00:00,2D,36
201522,9717,208,40,Sapna,,2025-08-17T11:00:00,2025-08-17T11:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-17T08:00:00,2025-08-17T08:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-17T17:00:00,2025-08-17T17:00:00,2D,40
201522,1036213,29,29,Screen 4,,2025-08-17T04:30:00,2025-08-17T04:55:00,2D,29
201522,1036213,16,16,Screen 3,,2025-08-17T16:30:00,2025-08-17T16:55:00,2D,16
201522,1036213,29,29,Screen 4,,2025-08-17T11:00:00,2025-08-17T11:25:00,2D,29
201522,128,136,127,AUDI 7,,2025-08-18T12:40:00,2025-08-18T12:40:00,2D,127
201522,128,136,127,AUDI 7,,2025-08-18T16:15:00,2025-08-18T16:15:00,2D,127
201522,128,136,127,AUDI 7,,2025-08-18T05:30:00,2025-08-18T05:30:00,2D,127
201522,128,136,125,AUDI 7,,2025-08-18T09:05:00,2025-08-18T09:05:00,2D,125
201522,9717,208,40,Sapna,,2025-08-18T17:00:00,2025-08-18T17:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-18T08:00:00,2025-08-18T08:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-18T14:00:00,2025-08-18T14:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-18T11:00:00,2025-08-18T11:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-18T05:00:00,2025-08-18T05:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-19T05:00:00,2025-08-19T05:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-19T14:00:00,2025-08-19T14:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-19T08:00:00,2025-08-19T08:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-19T17:00:00,2025-08-19T17:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-19T11:00:00,2025-08-19T11:00:00,2D,40
201522,128,136,127,AUDI 7,,2025-08-20T12:40:00,2025-08-20T12:40:00,2D,127
201522,128,136,127,AUDI 7,,2025-08-20T16:15:00,2025-08-20T16:15:00,2D,127
201522,128,136,127,AUDI 7,,2025-08-20T05:30:00,2025-08-20T05:30:00,2D,127
201522,128,136,127,AUDI 7,,2025-08-20T09:05:00,2025-08-20T09:05:00,2D,127
201522,9717,208,40,Sapna,,2025-08-20T05:00:00,2025-08-20T05:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-20T14:00:00,2025-08-20T14:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-20T08:00:00,2025-08-20T08:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-20T17:00:00,2025-08-20T17:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-20T11:00:00,2025-08-20T11:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-21T14:00:00,2025-08-21T14:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-21T05:00:00,2025-08-21T05:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-21T08:00:00,2025-08-21T08:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-21T11:00:00,2025-08-21T11:00:00,2D,40
201522,9717,208,40,Sapna,,2025-08-21T17:00:00,2025-08-21T17:00:00,2D,40
196890,56450,184,1,SCREEN 03,,2025-08-15T16:40:00,2025-08-15T16:40:00,2D,1
196890,56450,184,57,SCREEN 03,,2025-08-16T16:40:00,2025-08-16T16:40:00,2D,57
196890,115,99,17,AUDI 02,,2025-08-16T14:00:00,2025-08-16T14:00:00,2D,17
196890,7508,134,3,AUDI09,,2025-08-16T13:45:00,2025-08-16T13:45:00,2D,3
196890,9637,150,27,AUDI 1,,2025-08-16T10:10:00,2025-08-16T10:10:00,2D,27
196890,925,185,37,SCREEN 4,,2025-08-16T09:25:00,2025-08-16T09:25:00,2D,37
196890,56450,184,156,SCREEN 03,,2025-08-17T16:40:00,2025-08-17T16:40:00,2D,156
196890,115,99,48,AUDI 02,,2025-08-17T14:00:00,2025-08-17T14:00:00,2D,48
196890,7508,134,25,AUDI09,,2025-08-17T13:45:00,2025-08-17T13:45:00,2D,25
196890,9637,150,58,AUDI 1,,2025-08-17T10:10:00,2025-08-17T10:10:00,2D,58
196890,925,185,64,SCREEN 4,,2025-08-17T09:25:00,2025-08-17T09:25:00,2D,64
196147,128,138,107,AUDI 6,,2025-08-16T10:35:00,2025-08-16T10:35:00,2D,107
196147,56450,184,91,SCREEN 03,,2025-08-16T10:25:00,2025-08-16T10:25:00,2D,91
196147,115,99,24,AUDI 02,,2025-08-16T10:35:00,2025-08-16T10:35:00,2D,24
196147,1036213,15,1,Screen 1,,2025-08-16T05:40:00,2025-08-16T06:05:00,2D,1
196147,128,138,123,AUDI 6,,2025-08-17T10:35:00,2025-08-17T10:35:00,2D,123
196147,56450,184,146,SCREEN 03,,2025-08-17T10:25:00,2025-08-17T10:25:00,2D,146
196147,115,99,58,AUDI 02,,2025-08-17T10:35:00,2025-08-17T10:35:00,2D,58
196147,1036213,15,7,Screen 1,,2025-08-17T05:40:00,2025-08-17T06:05:00,2D,7
196147,128,138,128,AUDI 6,,2025-08-18T10:30:00,2025-08-18T10:30:00,2D,128
196147,128,138,128,AUDI 6,,2025-08-20T10:30:00,2025-08-20T10:30:00,2D,128
175956,56450,135,7,SCREEN 01,,2025-08-16T09:15:00,2025-08-16T09:15:00,2D,7
175956,56450,135,16,SCREEN 01,,2025-08-17T09:15:00,2025-08-17T09:15:00,2D,16
178023,7508,108,1,JUNIOR,,2025-08-16T10:50:00,2025-08-16T10:50:00,3D,1
178023,7508,108,5,JUNIOR,,2025-08-17T10:50:00,2025-08-17T10:50:00,3D,5
204156,52080,196,196,SCREEN 2,,2025-08-16T07:15:00,2025-08-16T08:00:00,2D,196
204156,52080,196,196,SCREEN 2,,2025-08-17T07:15:00,2025-08-17T08:00:00,2D,196
